"sentence","verb","frame","voice","polarity","conditional","Mean","low.ci","high.ci","SD","C"
"John didn't panic that a particular thing happened","panic","that_S","active","negative","True",0.6,0.2,0.151249999999999,0.316227766016838,10
"John didn't perceive that a particular thing happened","perceive","that_S","active","negative","True",0.45,0.1,0.05,0.158113883008419,10
"John didn't phone that a particular thing happened","phone","that_S","active","negative","True",0.55,0.15,0.15,0.283823106098773,10
"John didn't picture that a particular thing happened","picture","that_S","active","negative","True",0.45,0.15,0.15,0.283823106098773,10
"John didn't piece together that a particular thing happened","piece_together","that_S","active","negative","True",0.6,0.1,0.15,0.210818510677892,10
"John didn't pinpoint that a particular thing happened","pinpoint","that_S","active","negative","True",0.6,0.1,0.15,0.210818510677892,10
"John didn't pity that a particular thing happened","pity","that_S","active","negative","True",0.65,0.2,0.2,0.337474278855276,10
"John didn't point out that a particular thing happened","point_out","that_S","active","negative","True",0.55,0.15,0.15,0.283823106098773,10
"John didn't ponder that a particular thing happened","ponder","that_S","active","negative","True",0.6,0.1,0.15,0.210818510677892,10
"John didn't posit that a particular thing happened","posit","that_S","active","negative","True",0.5,0,0,0,10
"John didn't post that a particular thing happened","post","that_S","active","negative","True",0.45,0.1,0.05,0.158113883008419,10
"John didn't pout that a particular thing happened","pout","that_S","active","negative","True",0.8,0.15,0.15,0.258198889747161,10
"John didn't praise that a particular thing happened","praise","that_S","active","negative","True",0.55,0.05,0.1,0.158113883008419,10
"John didn't pray that a particular thing happened","pray","that_S","active","negative","True",0.5,0,0,0,10
"John didn't preach that a particular thing happened","preach","that_S","active","negative","True",0.6,0.1,0.15,0.210818510677892,10
"John didn't predict that a particular thing happened","predict","that_S","active","negative","True",0.6,0.1,0.15,0.210818510677892,10
"John didn't prejudge that a particular thing happened","prejudge","that_S","active","negative","True",0.5,0,0,0,10
"John didn't presume that a particular thing happened","presume","that_S","active","negative","True",0.5,0.15,0.15,0.235702260395516,10
"John didn't presuppose that a particular thing happened","presuppose","that_S","active","negative","True",0.5,0,0,0,10
"John didn't pretend that a particular thing happened","pretend","that_S","active","negative","True",0.35,0.2,0.25,0.411636301174282,10
"John didn't proclaim that a particular thing happened","proclaim","that_S","active","negative","True",0.45,0.2,0.15,0.283823106098773,10
"John didn't promise that a particular thing happened","promise","that_S","active","negative","True",0.4,0.15,0.1,0.210818510677892,10
"John didn't prophesy that a particular thing happened","prophesy","that_S","active","negative","True",0.5,0,0,0,10
"John didn't propose that a particular thing happened","propose","that_S","active","negative","True",0.55,0.05,0.1,0.158113883008419,10
"John didn't prove that a particular thing happened","prove","that_S","active","negative","True",0.55,0.15,0.15,0.283823106098773,10
"John didn't publicize that a particular thing happened","publicize","that_S","active","negative","True",0.7,0.15,0.15,0.258198889747161,10
"John didn't publish that a particular thing happened","publish","that_S","active","negative","True",0.55,0.05,0.1,0.158113883008419,10
"John didn't quarrel that a particular thing happened","quarrel","that_S","active","negative","True",0.5,0,0,0,10
"John didn't question that a particular thing happened","question","that_S","active","negative","True",0.65,0.1,0.15,0.241522945769824,10
"John didn't quip that a particular thing happened","quip","that_S","active","negative","True",0.45,0.1,0.05,0.158113883008419,10
"John didn't radio that a particular thing happened","radio","that_S","active","negative","True",0.5,0,0,0,10
"John didn't rant that a particular thing happened","rant","that_S","active","negative","True",0.5,0.2,0.2,0.333333333333333,10
"John didn't rationalize that a particular thing happened","rationalize","that_S","active","negative","True",0.5,0.15,0.15,0.235702260395516,10
"John didn't rave that a particular thing happened","rave","that_S","active","negative","True",0.45,0.1,0.05,0.158113883008419,10
"John didn't read that a particular thing happened","read","that_S","active","negative","True",0.45,0.1,0.05,0.158113883008419,10
"John didn't reaffirm that a particular thing happened","reaffirm","that_S","active","negative","True",0.55,0.2,0.2,0.368932393686311,10
"John didn't realize that a particular thing happened","realize","that_S","active","negative","True",0.95,0.1,0.05,0.158113883008419,10
"John didn't reason out that a particular thing happened","reason_out","that_S","active","negative","True",0.5,0,0,0,10
"John didn't reason that a particular thing happened","reason","that_S","active","negative","True",0.65,0.15,0.15,0.241522945769824,10
"John didn't reassert that a particular thing happened","reassert","that_S","active","negative","True",0.5,0.15,0.15,0.235702260395516,10
"John didn't recall that a particular thing happened","recall","that_S","active","negative","True",0.4,0.15,0.1,0.210818510677892,10
"John didn't recap that a particular thing happened","recap","that_S","active","negative","True",0.55,0.15,0.15,0.283823106098773,10
"John didn't reckon that a particular thing happened","reckon","that_S","active","negative","True",0.45,0.1,0.05,0.158113883008419,10
"John didn't recognize that a particular thing happened","recognize","that_S","active","negative","True",0.65,0.15,0.15,0.241522945769824,10
"John didn't recollect that a particular thing happened","recollect","that_S","active","negative","True",0.45,0.1,0.05,0.158113883008419,10
"John didn't reconsider that a particular thing happened","reconsider","that_S","active","negative","True",0.55,0.2,0.2,0.368932393686311,10
"John didn't record that a particular thing happened","record","that_S","active","negative","True",0.55,0.05,0.1,0.158113883008419,10
"John didn't rediscover that a particular thing happened","rediscover","that_S","active","negative","True",0.75,0.15,0.15,0.263523138347365,10
"John didn't regret that a particular thing happened","regret","that_S","active","negative","True",0.7,0.15,0.15,0.258198889747161,10
"John didn't reiterate that a particular thing happened","reiterate","that_S","active","negative","True",0.6,0.1,0.101249999999999,0.210818510677892,10
"John didn't reject that a particular thing happened","reject","that_S","active","negative","True",0.6,0.1,0.15,0.210818510677892,10
"John didn't relate that a particular thing happened","relate","that_S","active","negative","True",0.5,0.2,0.2,0.333333333333333,10
"John didn't relish that a particular thing happened","relish","that_S","active","negative","True",0.65,0.2,0.2,0.337474278855276,10
"John didn't remark that a particular thing happened","remark","that_S","active","negative","True",0.5,0,0,0,10
"John didn't remember that a particular thing happened","remember","that_S","active","negative","True",0.5,0,0,0,10
"John didn't reminisce that a particular thing happened","reminisce","that_S","active","negative","True",0.55,0.05,0.1,0.158113883008419,10
"John didn't repeat that a particular thing happened","repeat","that_S","active","negative","True",0.55,0.15,0.15,0.283823106098773,10
"John didn't reply that a particular thing happened","reply","that_S","active","negative","True",0.55,0.15,0.15,0.283823106098773,10
"John didn't report that a particular thing happened","report","that_S","active","negative","True",0.45,0.15,0.15,0.283823106098773,10
"John didn't repress that a particular thing happened","repress","that_S","active","negative","True",0.75,0.15,0.15,0.263523138347365,10
"John didn't request that a particular thing happened","request","that_S","active","negative","True",0.6,0.1,0.15,0.210818510677892,10
"John didn't require that a particular thing happened","require","that_S","active","negative","True",0.5,0,0,0,10
"John didn't research that a particular thing happened","research","that_S","active","negative","True",0.5,0.15,0.15,0.235702260395516,10
"John didn't resent that a particular thing happened","resent","that_S","active","negative","True",1,0,0,0,10
"John didn't resolve that a particular thing happened","resolve","that_S","active","negative","True",0.55,0.05,0.1,0.158113883008419,10
"John didn't respond that a particular thing happened","respond","that_S","active","negative","True",0.55,0.05,0.1,0.158113883008419,10
"John didn't restate that a particular thing happened","restate","that_S","active","negative","True",0.6,0.1,0.15,0.210818510677892,10
"John didn't retort that a particular thing happened","retort","that_S","active","negative","True",0.5,0,0,0,10
"John didn't retract that a particular thing happened","retract","that_S","active","negative","True",0.6,0.1,0.15,0.210818510677892,10
"John didn't reveal that a particular thing happened","reveal","that_S","active","negative","True",0.65,0.15,0.15,0.241522945769824,10
"John didn't rule that a particular thing happened","rule","that_S","active","negative","True",0.5,0,0,0,10
"John didn't ruminate that a particular thing happened","ruminate","that_S","active","negative","True",0.55,0.05,0.1,0.158113883008419,10
